index,Year,State,GDP (Chained $)
4776,2012-01-01,Tennessee,371100000.0
4777,2012-01-01,Tennessee,846722000.0
4778,2012-01-01,Tennessee,1302694000.0
4779,2012-01-01,Tennessee,855535000.0
4780,2012-01-01,Tennessee,309980000.0
4781,2012-01-01,Tennessee,1909743000.0
4782,2012-01-01,Tennessee,220426000.0
4783,2012-01-01,Tennessee,2665290000.0
4784,2012-01-01,Tennessee,20568186000.0
4785,2012-01-01,Tennessee,82750000.0
4786,2012-01-01,Tennessee,588498000.0
4787,2012-01-01,Tennessee,825108000.0
4788,2012-01-01,Tennessee,1407653000.0
4789,2012-01-01,Tennessee,672271000.0
4790,2012-01-01,Tennessee,797240000.0
4791,2012-01-01,Tennessee,1009458000.0
4792,2012-01-01,Tennessee,348629000.0
4793,2012-01-01,Tennessee,136595000.0
4794,2012-01-01,Tennessee,715918000.0
4795,2012-01-01,Tennessee,182273000.0
4796,2012-01-01,Tennessee,1155206000.0
4797,2012-01-01,Tennessee,348880000.0
4798,2012-01-01,Tennessee,21445557000.0
4799,2012-01-01,Tennessee,150649000.0
4800,2012-01-01,Tennessee,576862000.0
4801,2012-01-01,Tennessee,954303000.0
4802,2012-01-01,Tennessee,218948000.0
4803,2012-01-01,Tennessee,838007000.0
4804,2012-01-01,Tennessee,1386395000.0
4805,2012-01-01,Tennessee,1734571000.0
4806,2012-01-01,Tennessee,545750000.0
4807,2012-01-01,Tennessee,471523000.0
4808,2012-01-01,Tennessee,4990580000.0
4809,2012-01-01,Tennessee,679716000.0
4810,2012-01-01,Tennessee,723221000.0
4811,2012-01-01,Tennessee,2725521000.0
4812,2012-01-01,Tennessee,190855000.0
4813,2012-01-01,Tennessee,1101250000.0
4814,2012-01-01,Tennessee,4459536000.0
4815,2012-01-01,Tennessee,159975000.0
4816,2012-01-01,Tennessee,285268000.0
4817,2012-01-01,Tennessee,967914000.0
4818,2012-01-01,Tennessee,442206000.0
4819,2012-01-01,Tennessee,154985000.0
4820,2012-01-01,Tennessee,103105000.0
4821,2012-01-01,Tennessee,278128000.0
4822,2012-01-01,Tennessee,2868590000.0
4823,2012-01-01,Tennessee,1233435000.0
4824,2012-01-01,Tennessee,2072076000.0
4825,2012-01-01,Tennessee,1889251000.0
4826,2012-01-01,Tennessee,10931322000.0
4827,2012-01-01,Tennessee,418476000.0
4828,2012-01-01,Tennessee,229026000.0
4829,2012-01-01,Tennessee,3053236000.0
4830,2012-01-01,Tennessee,55097658000.0
4831,2012-01-01,Tennessee,561392000.0
4832,2012-01-01,Tennessee,860315000.0
4833,2012-01-01,Tennessee,7292295000.0
4834,2012-01-01,Tennessee,4806493000.0
4835,2012-01-01,Tennessee,966793000.0
4836,2012-01-01,Tennessee,148158000.0
4837,2012-01-01,Tennessee,570500000.0
4838,2012-01-01,Tennessee,307476000.0
4839,2012-01-01,Tennessee,85052000.0
4840,2012-01-01,Tennessee,1188304000.0
4841,2012-01-01,Tennessee,4976154000.0
4842,2012-01-01,Tennessee,290415000.0
4843,2012-01-01,Tennessee,991775000.0
4844,2012-01-01,Tennessee,638457000.0
4845,2012-01-01,Tennessee,15287980000.0
4846,2012-01-01,Tennessee,3479191000.0
4847,2012-01-01,Texas,1766492000.0
4848,2012-01-01,Texas,4898633000.0
4849,2012-01-01,Texas,3285473000.0
4850,2012-01-01,Texas,602995000.0
4851,2012-01-01,Texas,376316000.0
4852,2012-01-01,Texas,40065000.0
4853,2012-01-01,Texas,2353642000.0
4854,2012-01-01,Texas,1200390000.0
4855,2012-01-01,Texas,353824000.0
4856,2012-01-01,Texas,300601000.0
4857,2012-01-01,Texas,1675879000.0
4858,2012-01-01,Texas,132697000.0
4859,2012-01-01,Texas,901212000.0
4860,2012-01-01,Texas,14713764000.0
4861,2012-01-01,Texas,79395707000.0
4862,2012-01-01,Texas,248932000.0
4863,2012-01-01,Texas,488017000.0
4864,2012-01-01,Texas,497129000.0
4865,2012-01-01,Texas,3540251000.0
4866,2012-01-01,Texas,13061392000.0
4867,2012-01-01,Texas,7692515000.0
4868,2012-01-01,Texas,337317000.0
4869,2012-01-01,Texas,35881000.0
4870,2012-01-01,Texas,376221000.0
4871,2012-01-01,Texas,1180294000.0
4872,2012-01-01,Texas,694379000.0
4873,2012-01-01,Texas,1184311000.0
4874,2012-01-01,Texas,932114000.0
4875,2012-01-01,Texas,1979325000.0
4876,2012-01-01,Texas,256323000.0
4877,2012-01-01,Texas,9384090000.0
4878,2012-01-01,Texas,345918000.0
4879,2012-01-01,Texas,724388000.0
4880,2012-01-01,Texas,686166000.0
4881,2012-01-01,Texas,566888000.0
4882,2012-01-01,Texas,1902110000.0
4883,2012-01-01,Texas,1403021000.0
4884,2012-01-01,Texas,170011000.0
4885,2012-01-01,Texas,218879000.0
4886,2012-01-01,Texas,528075000.0
4887,2012-01-01,Texas,182419000.0
4888,2012-01-01,Texas,239156000.0
4889,2012-01-01,Texas,41512782000.0
4890,2012-01-01,Texas,83810000.0
4891,2012-01-01,Texas,759915000.0
4892,2012-01-01,Texas,3861602000.0
4893,2012-01-01,Texas,310644000.0
4894,2012-01-01,Texas,120593000.0
4895,2012-01-01,Texas,2429736000.0
4896,2012-01-01,Texas,1248801000.0
4897,2012-01-01,Texas,73354000.0
4898,2012-01-01,Texas,1530733000.0
4899,2012-01-01,Texas,1155440000.0
4900,2012-01-01,Texas,230056000.0
4901,2012-01-01,Texas,232832000.0
4902,2012-01-01,Texas,610966000.0
4903,2012-01-01,Texas,194442000000.0
4904,2012-01-01,Texas,841608000.0
4905,2012-01-01,Texas,1097466000.0
4906,2012-01-01,Texas,91656000.0
4907,2012-01-01,Texas,20743122000.0
4908,2012-01-01,Texas,3346834000.0
4909,2012-01-01,Texas,177292000.0
4910,2012-01-01,Texas,2392240000.0
4911,2012-01-01,Texas,95282000.0
4912,2012-01-01,Texas,525155000.0
4913,2012-01-01,Texas,874007000.0
4914,2012-01-01,Texas,12658957000.0
4915,2012-01-01,Texas,90917000.0
4916,2012-01-01,Texas,4654141000.0
4917,2012-01-01,Texas,27401417000.0
4918,2012-01-01,Texas,1166395000.0
4919,2012-01-01,Texas,348866000.0
4920,2012-01-01,Texas,593639000.0
4921,2012-01-01,Texas,1549344000.0
4922,2012-01-01,Texas,231742000.0
4923,2012-01-01,Texas,189481000.0
4924,2012-01-01,Texas,50950000.0
4925,2012-01-01,Texas,18602415000.0
4926,2012-01-01,Texas,327926000.0
4927,2012-01-01,Texas,1978349000.0
4928,2012-01-01,Texas,1129171000.0
4929,2012-01-01,Texas,3686731000.0
4930,2012-01-01,Texas,12903625000.0
4931,2012-01-01,Texas,513990000.0
4932,2012-01-01,Texas,764219000.0
4933,2012-01-01,Texas,2089765000.0
4934,2012-01-01,Texas,481939000.0
4935,2012-01-01,Texas,3609819000.0
4936,2012-01-01,Texas,1263705000.0
4937,2012-01-01,Texas,4117695000.0
4938,2012-01-01,Texas,8131042000.0
4939,2012-01-01,Texas,1377842000.0
4940,2012-01-01,Texas,3705506000.0
4941,2012-01-01,Texas,1519402000.0
4942,2012-01-01,Texas,80429000.0
4943,2012-01-01,Texas,217993000.0
4944,2012-01-01,Texas,749414000.0
4945,2012-01-01,Texas,216648000.0
4946,2012-01-01,Texas,1380985000.0
4947,2012-01-01,Texas,335716000000.0
4948,2012-01-01,Texas,4252644000.0
4949,2012-01-01,Texas,657697000.0
4950,2012-01-01,Texas,208350000.0
4951,2012-01-01,Texas,4429221000.0
4952,2012-01-01,Texas,1143800000.0
4953,2012-01-01,Texas,1503804000.0
4954,2012-01-01,Texas,17668956000.0
4955,2012-01-01,Texas,796257000.0
4956,2012-01-01,Texas,2797089000.0
4957,2012-01-01,Texas,1824122000.0
4958,2012-01-01,Texas,1203626000.0
4959,2012-01-01,Texas,753889000.0
4960,2012-01-01,Texas,2632655000.0
4961,2012-01-01,Texas,124333000.0
4962,2012-01-01,Texas,3011058000.0
4963,2012-01-01,Texas,1354045000.0
4964,2012-01-01,Texas,947293000.0
4965,2012-01-01,Texas,628055000.0
4966,2012-01-01,Texas,589651000.0
4967,2012-01-01,Texas,1010473000.0
4968,2012-01-01,Texas,69808000.0
4969,2012-01-01,Texas,22339918000.0
4970,2012-01-01,Texas,200987000.0
4971,2012-01-01,Texas,2491432000.0
4972,2012-01-01,Texas,5980309000.0
4973,2012-01-01,Texas,501632000.0
4974,2012-01-01,Texas,5537437000.0
4975,2012-01-01,Texas,2719752000.0
4976,2012-01-01,Texas,1311237000.0
4977,2012-01-01,Texas,308124000.0
4978,2012-01-01,Texas,536676000.0
4979,2012-01-01,Texas,1545358000.0
4980,2012-01-01,Texas,140643000.0
4981,2012-01-01,Texas,189792000.0
4982,2012-01-01,Texas,88246000.0
4983,2012-01-01,Texas,1245325000.0
4984,2012-01-01,Texas,167293000.0
4985,2012-01-01,Texas,1913275000.0
4986,2012-01-01,Texas,855635000.0
4987,2012-01-01,Texas,426879000.0
4988,2012-01-01,Texas,3490934000.0
4989,2012-01-01,Texas,934875000.0
4990,2012-01-01,Texas,945574000.0
4991,2012-01-01,Texas,1160648000.0
4992,2012-01-01,Texas,1835104000.0
4993,2012-01-01,Texas,1614387000.0
4994,2012-01-01,Texas,843550000.0
4995,2012-01-01,Texas,1651866000.0
4996,2012-01-01,Texas,470757000.0
4997,2012-01-01,Texas,754821000.0
4998,2012-01-01,Texas,11100868000.0
4999,2012-01-01,Texas,206097000.0
5000,2012-01-01,Texas,344552000.0
5001,2012-01-01,Texas,9866180000.0
5002,2012-01-01,Texas,1917748000.0
5003,2012-01-01,Texas,695602000.0
5004,2012-01-01,Texas,235549000.0
5005,2012-01-01,Texas,3023470000.0
6034,2012-01-01,Ohio,978524000.0
6035,2012-01-01,Ohio,1213171000.0
6036,2012-01-01,Ohio,4257962000.0
6037,2012-01-01,Ohio,2456998000.0
6038,2012-01-01,Ohio,2488423000.0
6039,2012-01-01,Ohio,2318025000.0
6040,2012-01-01,Ohio,1607619000.0
6041,2012-01-01,Ohio,2795414000.0
6042,2012-01-01,Ohio,14388051000.0
6043,2012-01-01,Ohio,25162868000.0
6044,2012-01-01,Ohio,7313992000.0
6045,2012-01-01,Ohio,3143323000.0
6046,2012-01-01,Ohio,3026465000.0
6047,2012-01-01,Ohio,1052688000.0
6048,2012-01-01,Ohio,282768000.0
6049,2012-01-01,Ohio,7787196000.0
6050,2012-01-01,Ohio,3098197000.0
6051,2012-01-01,Ohio,4668071000.0
6052,2012-01-01,Ohio,1501342000.0
6053,2012-01-01,Ohio,5671575000.0
6054,2012-01-01,Ohio,881662000.0
6055,2012-01-01,Oklahoma,418827000.0
6056,2012-01-01,Oklahoma,361973000.0
6057,2012-01-01,Oklahoma,295552000.0
6058,2012-01-01,Oklahoma,340167000.0
6059,2012-01-01,Oklahoma,1526365000.0
6060,2012-01-01,Oklahoma,354881000.0
6061,2012-01-01,Oklahoma,1109615000.0
6062,2012-01-01,Oklahoma,756635000.0
6063,2012-01-01,Oklahoma,3092822000.0
6064,2012-01-01,Oklahoma,2710043000.0
6065,2012-01-01,Oklahoma,1101379000.0
6066,2012-01-01,Oklahoma,439966000.0
6067,2012-01-01,Oklahoma,239680000.0
6068,2012-01-01,Oklahoma,6784772000.0
6069,2012-01-01,Oklahoma,112625000.0
6070,2012-01-01,Oklahoma,4627187000.0
6071,2012-01-01,Oklahoma,148136000.0
6072,2012-01-01,Oklahoma,445568000.0
6073,2012-01-01,Oklahoma,1637001000.0
6074,2012-01-01,Oklahoma,1453731000.0
6075,2012-01-01,Oklahoma,779263000.0
6076,2012-01-01,Oklahoma,222140000.0
6077,2012-01-01,Oklahoma,244758000.0
6078,2012-01-01,Oklahoma,3468114000.0
6079,2012-01-01,Oklahoma,1494313000.0
6080,2012-01-01,Oklahoma,1326969000.0
6081,2012-01-01,Oklahoma,272567000.0
6082,2012-01-01,Oklahoma,108948000.0
6083,2012-01-01,Oklahoma,93496000.0
6084,2012-01-01,Oklahoma,220348000.0
6085,2012-01-01,Oklahoma,328994000.0
6086,2012-01-01,Oklahoma,311644000.0
6087,2012-01-01,Oklahoma,948349000.0
6088,2012-01-01,Oklahoma,146961000.0
6089,2012-01-01,Oklahoma,267057000.0
6090,2012-01-01,Oklahoma,1725224000.0
6091,2012-01-01,Oklahoma,727441000.0
6092,2012-01-01,Oklahoma,291685000.0
6093,2012-01-01,Oklahoma,400203000.0
6094,2012-01-01,Oklahoma,1321132000.0
6095,2012-01-01,Oklahoma,676473000.0
6096,2012-01-01,Oklahoma,637323000.0
6097,2012-01-01,Oklahoma,304177000.0
6098,2012-01-01,Oklahoma,856834000.0
6099,2012-01-01,Oklahoma,877303000.0
6100,2012-01-01,Oklahoma,323658000.0
6101,2012-01-01,Oklahoma,406595000.0
6102,2012-01-01,Oklahoma,522359000.0
6103,2012-01-01,Oklahoma,1494221000.0
6104,2012-01-01,Oklahoma,470925000.0
6105,2012-01-01,Oklahoma,3004433000.0
6106,2012-01-01,Oklahoma,678891000.0
6107,2012-01-01,Oklahoma,178893000.0
6108,2012-01-01,Oklahoma,197968000.0
6109,2012-01-01,Oklahoma,53439771000.0
6110,2012-01-01,Oklahoma,798190000.0
6111,2012-01-01,Oklahoma,861858000.0
6112,2012-01-01,Oklahoma,892781000.0
6113,2012-01-01,Oklahoma,327787000.0
6114,2012-01-01,Oklahoma,3116004000.0
6115,2012-01-01,Oklahoma,1719506000.0
6116,2012-01-01,Oklahoma,1452851000.0
6117,2012-01-01,Oklahoma,1815936000.0
6118,2012-01-01,Oklahoma,224908000.0
6119,2012-01-01,Oklahoma,166044000.0
6120,2012-01-01,Oklahoma,2730500000.0
6121,2012-01-01,Oklahoma,757534000.0
6122,2012-01-01,Oklahoma,684547000.0
6123,2012-01-01,Oklahoma,1714219000.0
6124,2012-01-01,Oklahoma,1261015000.0
6125,2012-01-01,Oklahoma,201875000.0
6126,2012-01-01,Oklahoma,40131971000.0
6127,2012-01-01,Oklahoma,978720000.0
6128,2012-01-01,Oklahoma,4645928000.0
6129,2012-01-01,Oklahoma,276991000.0
6130,2012-01-01,Oklahoma,609215000.0
6131,2012-01-01,Oklahoma,1389007000.0
6132,2012-01-01,Oregon,484354000.0
6133,2012-01-01,Oregon,3946972000.0
6134,2012-01-01,Oregon,15560036000.0
6135,2012-01-01,Oregon,1524228000.0
6136,2012-01-01,Oregon,982795000.0
6137,2012-01-01,Oregon,1827813000.0
6138,2012-01-01,Oregon,578773000.0
6139,2012-01-01,Oregon,570212000.0
6140,2012-01-01,Oregon,5404857000.0
6141,2012-01-01,Oregon,2952510000.0
6142,2012-01-01,Oregon,212537000.0
6143,2012-01-01,Oregon,217434000.0
6144,2012-01-01,Oregon,209279000.0
6145,2012-01-01,Oregon,828074000.0
6146,2012-01-01,Oregon,6660465000.0
6147,2012-01-01,Oregon,610914000.0
6148,2012-01-01,Oregon,2038243000.0
6149,2012-01-01,Oregon,1898919000.0
6150,2012-01-01,Oregon,221831000.0
6151,2012-01-01,Oregon,12776626000.0
6152,2012-01-01,Oregon,1578495000.0
6153,2012-01-01,Oregon,3610250000.0
6154,2012-01-01,Oregon,928178000.0
6155,2012-01-01,Oregon,11562204000.0
6156,2012-01-01,Oregon,834340000.0
6157,2012-01-01,Oregon,48001357000.0
6158,2012-01-01,Oregon,1477361000.0
6159,2012-01-01,Oregon,780229000.0
6160,2012-01-01,Oregon,789442000.0
6161,2012-01-01,Oregon,3094694000.0
6162,2012-01-01,Oregon,831754000.0
6163,2012-01-01,Oregon,326752000.0
6164,2012-01-01,Oregon,1250354000.0
6165,2012-01-01,Oregon,36986411000.0
6166,2012-01-01,Oregon,43807000.0
6167,2012-01-01,Oregon,2890643000.0
6168,2012-01-01,Pennsylvania,3256380000.0
6169,2012-01-01,Pennsylvania,79959040000.0
6170,2012-01-01,Pennsylvania,2343945000.0
6171,2012-01-01,Pennsylvania,6828233000.0
6172,2012-01-01,Pennsylvania,1443997000.0
6173,2012-01-01,Pennsylvania,16573981000.0
6174,2012-01-01,Pennsylvania,5108397000.0
6175,2012-01-01,Pennsylvania,3795501000.0
6176,2012-01-01,Pennsylvania,28561290000.0
6177,2012-01-01,Pennsylvania,8422978000.0
6178,2012-01-01,Pennsylvania,4686698000.0
6179,2012-01-01,Pennsylvania,220734000.0
6180,2012-01-01,Pennsylvania,1933607000.0
6181,2012-01-01,Pennsylvania,7270833000.0
6182,2012-01-01,Pennsylvania,34392137000.0
6183,2012-01-01,Pennsylvania,1231904000.0
6184,2012-01-01,Pennsylvania,2696001000.0
6185,2012-01-01,Pennsylvania,1450283000.0
6186,2012-01-01,Pennsylvania,2242901000.0
6187,2012-01-01,Pennsylvania,2821175000.0
6188,2012-01-01,Pennsylvania,12636610000.0
6189,2012-01-01,Pennsylvania,18714322000.0
6190,2012-01-01,Pennsylvania,27695721000.0
6191,2012-01-01,Pennsylvania,1368181000.0
6192,2012-01-01,Pennsylvania,11231179000.0
6193,2012-01-01,Pennsylvania,3887642000.0
6194,2012-01-01,Pennsylvania,299062000.0
6195,2012-01-01,Pennsylvania,5053603000.0
6196,2012-01-01,Pennsylvania,527226000.0
6197,2012-01-01,Pennsylvania,3483592000.0
6198,2012-01-01,Pennsylvania,1191219000.0
6199,2012-01-01,Pennsylvania,4355884000.0
6200,2012-01-01,Pennsylvania,1523600000.0
6201,2012-01-01,Pennsylvania,596473000.0
6202,2012-01-01,Pennsylvania,8455140000.0
6203,2012-01-01,Pennsylvania,22853912000.0
6204,2012-01-01,Pennsylvania,2812905000.0
6205,2012-01-01,Pennsylvania,5055836000.0
6206,2012-01-01,Pennsylvania,19599898000.0
6207,2012-01-01,Pennsylvania,13764212000.0
6208,2012-01-01,Pennsylvania,5770152000.0
6209,2012-01-01,Pennsylvania,1749695000.0
6210,2012-01-01,Pennsylvania,4083699000.0
6211,2012-01-01,Pennsylvania,1488391000.0
6212,2012-01-01,Pennsylvania,5704473000.0
6213,2012-01-01,Pennsylvania,64286447000.0
6214,2012-01-01,Pennsylvania,1811336000.0
6215,2012-01-01,Pennsylvania,11271837000.0
6216,2012-01-01,Pennsylvania,2719934000.0
6217,2012-01-01,Pennsylvania,797190000.0
6218,2012-01-01,Pennsylvania,97432361000.0
6219,2012-01-01,Pennsylvania,1073571000.0
6220,2012-01-01,Pennsylvania,702123000.0
6221,2012-01-01,Pennsylvania,4715693000.0
6222,2012-01-01,Pennsylvania,1216961000.0
6223,2012-01-01,Pennsylvania,2517741000.0
6224,2012-01-01,Pennsylvania,223726000.0
6225,2012-01-01,Pennsylvania,2005391000.0
6226,2012-01-01,Pennsylvania,1814825000.0
6227,2012-01-01,Pennsylvania,1554815000.0
6228,2012-01-01,Pennsylvania,1822164000.0
6229,2012-01-01,Pennsylvania,1390702000.0
6230,2012-01-01,Pennsylvania,11587545000.0
6231,2012-01-01,Pennsylvania,1513733000.0
6232,2012-01-01,Pennsylvania,12688405000.0
6233,2012-01-01,Pennsylvania,1338867000.0
6234,2012-01-01,Pennsylvania,17689284000.0
6235,2012-01-01,Rhode Island,1523468000.0
6236,2012-01-01,Rhode Island,8115623000.0
6237,2012-01-01,Rhode Island,5156243000.0
6238,2012-01-01,Rhode Island,31336713000.0
6239,2012-01-01,Rhode Island,5509974000.0
6240,2012-01-01,South Carolina,516801000.0
6241,2012-01-01,South Carolina,5992863000.0
6242,2012-01-01,South Carolina,323128000.0
6243,2012-01-01,South Carolina,5474118000.0
6244,2012-01-01,South Carolina,313152000.0
6245,2012-01-01,South Carolina,451592000.0
6246,2012-01-01,South Carolina,5800953000.0
6247,2012-01-01,South Carolina,5448627000.0
6248,2012-01-01,South Carolina,408969000.0
6249,2012-01-01,South Carolina,23166642000.0
6250,2012-01-01,South Carolina,1638173000.0
6251,2012-01-01,South Carolina,854307000.0
6252,2012-01-01,South Carolina,1172781000.0
6253,2012-01-01,South Carolina,579249000.0
6254,2012-01-01,South Carolina,862449000.0
6255,2012-01-01,South Carolina,2137741000.0
6256,2012-01-01,South Carolina,655528000.0
6257,2012-01-01,South Carolina,2725113000.0
6258,2012-01-01,South Carolina,476857000.0
6259,2012-01-01,South Carolina,1069681000.0
6260,2012-01-01,South Carolina,5626982000.0
6261,2012-01-01,South Carolina,1994739000.0
6262,2012-01-01,South Carolina,23486720000.0
6263,2012-01-01,South Carolina,2624130000.0
6264,2012-01-01,South Carolina,429661000.0
6265,2012-01-01,South Carolina,9015771000.0
6266,2012-01-01,South Carolina,743077000.0
6267,2012-01-01,South Carolina,1622635000.0
6268,2012-01-01,South Carolina,1970193000.0
6269,2012-01-01,South Carolina,1641456000.0
6270,2012-01-01,South Carolina,347103000.0
6271,2012-01-01,South Carolina,8803125000.0
6272,2012-01-01,South Carolina,160656000.0
6273,2012-01-01,South Carolina,536476000.0
6274,2012-01-01,South Carolina,686263000.0
6275,2012-01-01,South Carolina,1207675000.0
6276,2012-01-01,South Carolina,3143143000.0
6277,2012-01-01,South Carolina,2842701000.0
6278,2012-01-01,South Carolina,3051702000.0
6279,2012-01-01,South Carolina,20391921000.0
6280,2012-01-01,South Carolina,326635000.0
6281,2012-01-01,South Carolina,11496145000.0
6282,2012-01-01,South Carolina,3671865000.0
6283,2012-01-01,South Carolina,564706000.0
6284,2012-01-01,South Carolina,682076000.0
6285,2012-01-01,South Carolina,8238560000.0
6286,2012-01-01,South Dakota,106307000.0
6287,2012-01-01,South Dakota,774371000.0
6288,2012-01-01,South Dakota,89346000.0
6289,2012-01-01,South Dakota,227344000.0
6290,2012-01-01,South Dakota,1669814000.0
6291,2012-01-01,South Dakota,1968927000.0
6292,2012-01-01,South Dakota,227280000.0
6293,2012-01-01,South Dakota,104161000.0
6294,2012-01-01,South Dakota,248621000.0
6295,2012-01-01,South Dakota,70901000.0
6296,2012-01-01,South Dakota,480569000.0
6297,2012-01-01,South Dakota,179546000.0
6298,2012-01-01,South Dakota,499001000.0
6299,2012-01-01,South Dakota,1346284000.0
6300,2012-01-01,South Dakota,121889000.0
6301,2012-01-01,South Dakota,187077000.0
6302,2012-01-01,South Dakota,971262000.0
6303,2012-01-01,South Dakota,279868000.0
6304,2012-01-01,South Dakota,252267000.0
6305,2012-01-01,South Dakota,193292000.0
6306,2012-01-01,South Dakota,172592000.0
6307,2012-01-01,Texas,111653000.0
6308,2012-01-01,Texas,1980703000.0
6309,2012-01-01,Texas,1375767000.0
6310,2012-01-01,Texas,766437000.0
6311,2012-01-01,Texas,75576000.0
6312,2012-01-01,Texas,15068051000.0
6313,2012-01-01,Texas,1055312000.0
6314,2012-01-01,Texas,124035000.0
6315,2012-01-01,Texas,724361000.0
6316,2012-01-01,Texas,1041151000.0
6317,2012-01-01,Texas,17565838000.0
6318,2012-01-01,Texas,1608011000.0
6319,2012-01-01,Texas,864311000.0
6320,2012-01-01,Texas,43014000.0
6321,2012-01-01,Texas,2651846000.0
6322,2012-01-01,Texas,1438938000.0
6323,2012-01-01,Texas,549040000.0
6324,2012-01-01,Texas,1006107000.0
6325,2012-01-01,Texas,18117803000.0
6326,2012-01-01,Texas,1626020000.0
6327,2012-01-01,Texas,279589000.0
6328,2012-01-01,Texas,3290048000.0
6329,2012-01-01,Texas,956689000.0
6330,2012-01-01,Texas,2251726000.0
6331,2012-01-01,Texas,3331591000.0
6332,2012-01-01,Texas,885432000.0
6333,2012-01-01,Texas,2326333000.0
6334,2012-01-01,Texas,1102242000.0
6335,2012-01-01,Texas,7382429000.0
6336,2012-01-01,Texas,223948000.0
6337,2012-01-01,Texas,163034000.0
6338,2012-01-01,Texas,3077015000.0
6339,2012-01-01,Texas,1700846000.0
6340,2012-01-01,Texas,65475000.0
6341,2012-01-01,Texas,230247000.0
6342,2012-01-01,Texas,1371886000.0
6343,2012-01-01,Texas,699412000.0
6344,2012-01-01,Texas,1235359000.0
6345,2012-01-01,Texas,2151543000.0
6346,2012-01-01,Texas,2056041000.0
6347,2012-01-01,Texas,338567000.0
6348,2012-01-01,Texas,2940592000.0
6349,2012-01-01,Texas,301402000.0
6350,2012-01-01,Texas,658136000.0
6351,2012-01-01,Texas,311997000.0
